engine_id,cycle,RUL,sequence_idx
72,186,27,12435
38,116,78,6329
63,41,133,10520
19,73,85,3297
6,185,3,1126
78,206,25,13466
98,154,2,17401
67,107,206,11282
53,140,55,8937
95,56,227,16569
10,46,176,1669
60,134,38,10163
32,94,97,5386
54,152,105,9115
7,195,64,1295
88,180,33,15423
22,174,28,3898
41,49,167,6685
31,187,47,5274
33,74,126,5528
19,88,70,3312
3,88,91,479
9,145,56,1596
68,174,25,11633
36,110,48,6053
78,166,65,13426
96,231,105,16998
61,103,82,10275
15,34,173,2487
84,156,111,14604
100,132,68,17662
93,46,109,16204
44,156,36,7324
64,131,152,10755
76,90,120,13044
4,106,83,647
64,63,220,10687
21,55,140,3613
96,199,137,16966
80,50,135,13682
8,127,23,1457
33,95,105,5549
81,30,210,13818
66,73,129,11075
44,53,139,7221
61,31,154,10203
55,163,30,9354
5,182,87,883
3,152,27,543
95,73,210,16586
4,65,124,606
98,91,65,17338
56,269,6,9624
79,176,23,13638
41,43,173,6679
37,61,109,6133
54,37,220,9000
33,87,113,5541
36,72,86,6015
74,84,82,12701
5,40,229,741
100,75,125,17605
11,161,79,1977
59,72,159,9899
57,73,64,9674
12,117,53,2144
48,185,46,8057
98,34,122,17281
26,74,125,4429
89,147,70,15574
60,91,81,10120
13,118,45,2286
4,173,16,714
86,132,146,14977
84,52,215,14500
22,190,12,3914
82,39,175,14038
95,283,0,16796
20,51,183,3404
3,119,60,510
64,186,97,10810
100,167,33,17697
95,64,219,16577
71,173,35,12243
99,163,22,17537
5,138,131,839
70,62,75,12024
83,36,257,14220
67,91,222,11266
31,78,156,5165
89,100,117,15527
47,141,73,7828
56,211,64,9566
75,110,119,12864
74,157,9,12774
29,52,111,4840
51,197,16,8626
7,42,217,1142
20,110,124,3463
79,171,28,13633
21,170,25,3728
92,89,252,15935
47,45,169,7732
10,178,44,1801
28,104,61,4756
72,188,25,12437
38,53,141,6266
3,139,40,530
9,89,112,1540
46,181,75,7641
70,49,88,12011
11,103,137,1919
16,122,87,2753
96,294,42,17061
69,270,92,11899
20,74,160,3427
83,167,126,14351
49,187,28,8261
11,133,107,1949
78,37,194,13297
86,126,152,14971
89,43,174,15470
14,110,70,2412
95,144,139,16657
95,274,9,16787
24,86,61,4122
99,87,98,17461
81,42,198,13830
35,70,111,5861
7,232,27,1332
92,339,2,16185
17,65,211,2876
83,46,247,14230
47,151,63,7838
6,136,52,1077
69,52,310,11681
78,137,94,13397
60,55,117,10084
63,57,117,10536
53,71,124,8868
7,83,176,1183
76,32,178,12986
56,67,208,9422
17,249,27,3060
22,135,67,3859
44,80,112,7248
95,180,103,16693
78,93,138,13353
35,71,110,5862
43,146,61,7136
19,46,112,3270
43,108,99,7098
54,224,33,9187
72,194,19,12443
22,155,47,3879
52,150,63,8763
12,153,17,2180
80,160,25,13792
85,84,104,14770
61,140,45,10312
94,89,169,16373
46,129,127,7589
54,135,122,9098
55,150,43,9341
94,248,10,16532
52,48,165,8661
52,147,66,8760
64,108,175,10732
67,274,39,11449
90,76,78,15691
84,231,36,14679
21,136,59,3694
76,143,67,13097
68,70,129,11529
95,262,21,16775
70,70,67,12032
92,48,293,15894
100,63,137,17593
92,125,216,15971
93,108,47,16266
2,52,235,185
5,162,107,863
71,169,39,12239
96,41,295,16808
23,165,3,4062
77,117,37,13252
54,175,82,9138
73,57,156,12490
38,177,17,6390
8,85,65,1415
96,141,195,16908
35,35,146,5826
34,82,113,5707
40,83,105,6560
12,136,34,2163
49,70,145,8144
52,200,13,8813
65,92,61,10970
71,40,168,12110
54,196,61,9159
68,65,134,11524
87,150,28,15244
94,220,38,16504
41,64,152,6700
9,143,58,1594
33,78,122,5532
71,90,118,12160
56,197,78,9552
44,132,60,7300
28,120,45,4772
53,112,83,8909
5,220,49,921
64,270,13,10894
30,62,132,4984
31,191,43,5278
35,74,107,5865
13,37,126,2205
82,48,166,14047
54,204,53,9167
63,69,105,10548
6,40,148,981
14,154,26,2456
56,256,19,9611
90,131,23,15746
21,127,68,3685
84,194,73,14642
99,31,154,17405
13,163,0,2331
78,75,156,13335
81,185,55,13973
17,87,189,2898
82,196,18,14195
42,123,73,6946
46,217,39,7677
59,123,108,9950
15,99,108,2552
85,65,123,14751
85,56,132,14742
10,42,180,1665
41,169,47,6805
22,113,89,3837
15,129,78,2582
66,60,142,11062
84,53,214,14501
4,183,6,724
47,78,136,7765
36,77,81,6020
86,164,114,15009
83,80,213,14264
28,33,132,4685
18,84,111,3142
45,113,45,7444
43,58,149,7048
96,49,287,16816
51,175,38,8604
20,174,60,3527
10,168,54,1791
94,200,58,16484
25,141,89,4295
76,159,51,13113
56,76,199,9431
50,163,35,8423
92,77,264,15923
34,86,109,5711
92,288,53,16134
30,118,76,5040
12,141,29,2168
54,89,168,9052
19,51,107,3275
14,31,149,2333
10,137,85,1760
96,90,246,16857
92,35,306,15881
17,134,142,2945
58,135,12,9844
72,90,123,12339
52,167,46,8780
75,161,68,12915
31,197,37,5284
70,48,89,12010
61,139,46,10311
88,167,46,15410
72,161,52,12410
48,97,134,7969
1,146,46,116
96,93,243,16860
71,126,82,12196
43,148,59,7138
58,46,101,9755
69,184,178,11813
77,150,4,13285
52,126,87,8739
84,94,173,14542
9,175,26,1626
69,281,81,11910
35,105,76,5896
32,41,150,5333
42,93,103,6916
89,73,144,15500
13,112,51,2280
69,92,270,11721
82,210,4,14209
29,46,117,4834
6,38,150,979
22,95,107,3819
98,52,104,17299
63,49,125,10528
82,193,21,14192
46,248,8,7708
47,167,47,7854
6,77,111,1018
17,144,132,2955
48,36,195,7908
95,201,82,16714
19,147,11,3371
14,98,82,2400
94,239,19,16523
56,189,86,9544
17,218,58,3029
33,99,101,5553
94,84,174,16368
12,48,122,2075
32,133,58,5425
5,248,21,949
26,141,58,4496
72,99,114,12348
17,180,96,2991
53,101,94,8898
40,103,85,6580
12,40,130,2067
80,51,134,13683
64,52,231,10676
87,167,11,15261
48,102,129,7974
87,120,58,15214
2,188,99,321
78,56,175,13316
78,136,95,13396
96,161,175,16928
55,104,89,9295
32,167,24,5459
77,54,100,13189
68,157,42,11616
27,105,51,4630
60,46,126,10075
27,92,64,4617
25,205,25,4359
35,56,125,5847
96,112,224,16879
38,93,101,6306
50,91,107,8351
20,185,49,3538
85,106,82,14792
31,141,93,5228
84,221,46,14669
94,79,179,16363
64,94,189,10718
87,129,49,15223
20,166,68,3519
54,109,148,9072
2,119,168,252
99,92,93,17466
31,76,158,5163
21,133,62,3691
86,75,203,14920
33,62,138,5516
91,50,85,15790
66,88,114,11090
67,248,65,11423
15,166,41,2619
31,33,201,5120
76,198,12,13152
10,216,6,1839
77,115,39,13250
31,152,82,5239
86,145,133,14990
88,128,85,15371
70,131,6,12093
88,31,182,15274
55,185,8,9376
97,201,1,17275
67,110,203,11285
35,174,7,5965
5,61,208,762
92,140,201,15986
1,140,52,110
14,140,40,2442
80,80,105,13712
37,62,108,6134
16,123,86,2754
84,246,21,14694
35,114,67,5905
55,158,35,9349
24,41,106,4077
69,346,16,11975
53,135,60,8932
74,135,31,12752
50,117,81,8377
48,46,185,7918
50,33,165,8293
2,112,175,245
85,86,102,14772
93,122,33,16280
37,117,53,6189
59,108,123,9935
1,125,67,95
83,235,58,14419
15,158,49,2611
96,216,120,16983
16,187,22,2818
2,86,201,219
100,56,144,17586
54,239,18,9202
70,91,46,12053
16,102,107,2733
49,118,97,8192
82,46,168,14045
14,155,25,2457
15,80,127,2533
79,92,107,13554
44,168,24,7336
83,152,141,14336
98,81,75,17328
95,141,142,16654
68,177,22,11636
92,318,23,16164
55,64,129,9255
88,53,160,15296
28,139,26,4791
60,143,29,10172
44,39,153,7207
95,86,197,16599
2,186,101,319
95,199,84,16712
14,73,107,2375
19,113,45,3337
34,141,54,5766
33,39,161,5493
69,286,76,11915
64,283,0,10907
2,197,90,330
10,163,59,1786
5,111,158,812
11,162,78,1978
18,58,137,3116
86,274,4,15119
4,72,117,613
7,182,77,1282
59,158,73,9985
64,85,198,10709
90,106,48,15721
80,183,2,13815
77,97,57,13232
99,64,121,17438
39,127,1,6505
49,165,50,8239
98,135,21,17382
44,133,59,7301
89,111,106,15538
64,197,86,10821
59,115,116,9942
54,75,182,9038
73,113,100,12546
49,83,132,8157
94,253,5,16537
22,197,5,3921
53,45,150,8842
87,66,112,15160
25,183,47,4337
3,122,57,513
95,221,62,16734
72,195,18,12444
40,49,139,6526
71,198,10,12268
50,58,140,8318
17,207,69,3018
16,61,148,2692
32,87,104,5379
73,59,154,12492
46,93,163,7553
100,62,138,17592
96,290,46,17057
59,165,66,9992
36,153,5,6096
45,85,73,7416
92,283,58,16129
16,33,176,2664
1,122,70,92
83,126,167,14310
64,39,244,10663
10,108,114,1731
25,175,55,4329
33,200,0,5654
69,221,141,11850
63,78,96,10557
13,150,13,2318
51,66,147,8495
60,111,61,10140
95,38,245,16551
45,145,13,7476
45,79,79,7410
100,166,34,17696
80,134,51,13766
8,121,29,1451
47,73,141,7760
20,114,120,3467
76,132,78,13086
67,177,136,11352
52,156,57,8769
76,108,102,13062
32,59,132,5351
16,163,46,2794
22,145,57,3869
90,39,115,15654
11,127,113,1943
51,81,132,8510
15,140,67,2593
54,213,44,9176
82,54,160,14053
84,37,230,14485
35,72,109,5863
89,132,85,15559
26,171,28,4526
64,110,173,10734
31,217,17,5304
59,156,75,9983
26,165,34,4520
84,102,165,14550
17,181,95,2992
60,169,3,10198
31,57,177,5144
9,60,141,1511
70,133,4,12095
33,181,19,5635
50,127,71,8387
53,133,62,8930
9,62,139,1513
86,61,217,14906
74,44,122,12661
81,35,205,13823
15,143,64,2596
81,56,184,13844
4,32,157,573
5,142,127,843
27,31,125,4556
47,210,4,7897
34,117,78,5742
95,214,69,16727
56,182,93,9537
32,104,87,5396
47,103,111,7790
1,98,94,68
53,189,6,8986
62,135,45,10463
67,89,224,11264
42,106,90,6929
37,73,97,6145
37,71,99,6143
8,30,120,1360
96,133,203,16900
73,117,96,12550
51,121,92,8550
54,86,171,9049
62,115,65,10443
67,290,23,11465
67,50,263,11225
79,112,87,13574
25,187,43,4341
17,206,70,3017
69,294,68,11923
40,107,81,6584
24,39,108,4075
86,50,228,14895
42,109,87,6932
28,116,49,4768
85,130,58,14816
12,88,82,2115
94,199,59,16483
56,150,125,9505
46,172,84,7632
34,100,95,5725
89,191,26,15618
40,64,124,6541
36,81,77,6024
58,38,109,9747
94,123,135,16407
100,33,167,17563
48,155,76,8027
92,248,93,16094
93,69,86,16227
56,159,116,9514
40,31,157,6508
84,144,123,14592
92,224,117,16070
31,47,187,5134
51,41,172,8470
95,225,58,16738
49,194,21,8268
54,186,71,9149
56,172,103,9527
69,56,306,11685
74,124,42,12741
11,220,20,2036
17,254,22,3065
91,102,33,15842
93,80,75,16238
41,208,8,6844
66,40,162,11042
76,87,123,13041
73,102,111,12535
6,100,88,1041
34,175,20,5800
97,47,155,17121
83,161,132,14345
8,83,67,1413
1,144,48,114
41,99,117,6735
25,96,134,4250
2,97,190,230
26,49,150,4404
78,115,116,13375
99,59,126,17433
16,115,94,2746
86,33,245,14878
38,185,9,6398
72,171,42,12420
95,250,33,16763
70,36,101,11998
47,168,46,7855
60,155,17,10184
16,72,137,2703
21,122,73,3680
76,156,54,13110
26,159,40,4514
21,40,155,3598
43,57,150,7047
62,146,34,10474
69,43,319,11672
58,76,71,9785
40,164,24,6641
88,50,163,15293
72,185,28,12434
99,153,32,17527
48,99,132,7971
67,224,89,11399
95,75,208,16588
91,111,24,15851
44,109,83,7277
41,195,21,6831
94,55,203,16339
75,105,124,12859
10,157,65,1780
95,60,223,16573
47,33,181,7720
22,98,104,3822
22,71,131,3795
68,90,109,11549
71,158,50,12228
68,148,51,11607
91,106,29,15846
96,68,268,16835
59,168,63,9995
11,239,1,2055
30,122,72,5044
36,131,27,6074
22,114,88,3838
53,113,82,8910
82,106,108,14105
49,214,1,8288
67,123,190,11298
78,181,50,13441
66,54,148,11056
47,32,182,7719
80,182,3,13814
71,153,55,12223
73,190,23,12623
41,110,106,6746
98,110,46,17357
50,31,167,8291
83,115,178,14299
56,111,164,9466
17,173,103,2984
72,193,20,12442
86,221,57,15066
16,184,25,2815
11,230,10,2046
63,43,131,10522
87,174,4,15268
29,135,28,4923
29,38,125,4826
57,51,86,9652
97,167,35,17241
14,45,135,2347
59,207,24,10034
59,85,146,9912
95,114,169,16627
98,49,107,17296
72,201,12,12450
76,126,84,13080
8,84,66,1414
3,108,71,499
4,127,62,668
17,222,54,3033
56,71,204,9426
84,70,197,14518
47,153,61,7840
60,125,47,10154
33,102,98,5556
84,197,70,14645
22,50,152,3774
2,170,117,303
53,155,40,8952
10,80,142,1703
22,110,92,3834
50,64,134,8324
51,48,165,8477
78,48,183,13308
9,167,34,1618
90,50,104,15665
94,113,145,16397
17,113,163,2924
18,148,47,3206
86,63,215,14908
25,120,110,4274
54,43,214,9006
32,108,83,5400
31,109,125,5196
62,126,54,10454
34,98,97,5723
96,225,111,16992
78,78,153,13338
77,51,103,13186
11,134,106,1950
44,147,45,7315
16,105,104,2736
43,163,44,7153
6,127,61,1068
21,102,93,3660
52,47,166,8660
100,92,108,17622
14,168,12,2470
86,89,189,14934
98,79,77,17326
28,94,71,4746
27,124,32,4649
70,92,45,12054
7,165,94,1265
25,40,190,4194
16,135,74,2766
69,338,24,11967
17,227,49,3038
38,170,24,6383
80,75,110,13707
98,136,20,17383
4,41,148,582
73,54,159,12487
17,85,191,2896
70,114,23,12076
30,110,84,5032
70,97,40,12059
2,214,73,347
17,136,140,2947
13,92,71,2260
67,108,205,11283
47,95,119,7782
91,131,4,15871
90,102,52,15717
31,56,178,5143
86,130,148,14975
30,30,164,4952
73,183,30,12616
8,147,3,1477
25,98,132,4252
2,47,240,180
39,58,70,6436
45,103,55,7434
66,185,17,11187
52,122,91,8735
73,201,12,12634
2,122,165,255
46,161,95,7621
82,153,61,14152
54,133,124,9096
52,34,179,8647
59,93,138,9920
26,158,41,4513
48,73,158,7945
15,178,29,2631
1,137,55,107
21,159,36,3717
26,108,91,4463
64,232,51,10856
2,283,4,416
69,53,309,11682
53,65,130,8862
99,30,155,17404
39,34,94,6412
91,124,11,15864
13,97,66,2265
46,39,217,7499
30,157,37,5079
50,113,85,8373
57,107,30,9708
27,81,75,4606
78,111,120,13371
73,199,14,12632
83,162,131,14346
51,153,60,8582
96,168,168,16935
15,168,39,2621
11,214,26,2030
89,174,43,15601
1,69,123,39
68,66,133,11525
98,68,88,17315
84,226,41,14674
20,155,79,3508
42,80,116,6903
56,41,234,9396
72,65,148,12314
17,169,107,2980
20,84,150,3437
53,42,153,8839
87,49,129,15143
59,69,162,9896
41,41,175,6677
20,191,43,3544
80,32,153,13664
17,56,220,2867
26,87,112,4442
59,182,49,10009
65,103,50,10981
73,90,123,12523
79,74,125,13536
46,118,138,7578
44,107,85,7275
11,62,178,1878
32,79,112,5371
47,172,42,7859
52,117,96,8730
98,153,3,17400
89,74,143,15501
56,31,244,9386
94,91,167,16375
78,210,21,13470
16,98,111,2729
84,177,90,14625
42,132,64,6955
69,160,202,11789
76,60,150,13014
41,57,159,6693
87,75,103,15169
17,265,11,3076
34,53,142,5678
99,181,4,17555
76,65,145,13019
56,265,10,9620
35,141,40,5932
86,275,3,15120
31,210,24,5297
16,96,113,2727
85,60,128,14746
22,112,90,3836
1,66,126,36
55,88,105,9279
25,33,197,4187
4,134,55,675
21,75,120,3633
9,104,97,1555
20,176,58,3529
23,82,86,3979
69,132,230,11761
54,232,25,9195
21,150,45,3708
52,45,168,8658
47,42,172,7729
66,133,69,11135
34,150,45,5775
40,150,38,6627
32,92,99,5384
87,132,46,15226
22,96,106,3820
72,50,163,12299
99,78,107,17452
42,164,32,6987
43,144,63,7134
10,123,99,1746
42,107,89,6930
59,43,188,9870
44,63,129,7231
46,208,48,7668
6,111,77,1052
23,141,27,4038
35,43,138,5834
20,52,182,3405
21,147,48,3705
97,190,12,17264
23,58,110,3955
32,60,131,5352
19,151,7,3375
20,75,159,3428
55,156,37,9347
15,54,153,2507
37,165,5,6237
27,156,0,4681
95,234,49,16747
2,77,210,210
95,154,129,16667
75,47,182,12801
28,95,70,4747
74,119,47,12736
78,125,106,13385
56,134,141,9489
86,86,192,14931
10,47,175,1670
13,152,11,2320
20,142,92,3495
63,166,8,10645
75,179,50,12933
58,41,106,9750
81,213,27,14001
80,82,103,13714
44,125,67,7293
83,90,203,14274
85,122,66,14808
76,94,116,13048
3,93,86,484
64,128,155,10752
62,136,44,10464
35,37,144,5828
60,167,5,10196
32,145,46,5437
50,142,56,8402
47,121,93,7808
67,54,259,11229
86,265,13,15110
15,187,20,2640
7,150,109,1250
85,111,77,14797
83,57,236,14241
31,30,204,5117
95,256,27,16769
71,77,131,12147
44,110,82,7278
71,189,19,12259
29,73,90,4861
13,135,28,2303
15,199,8,2652
55,145,48,9336
95,251,32,16764
25,90,140,4244
4,177,12,718
76,175,35,13129
81,88,152,13876
97,84,118,17158
38,120,74,6333
87,134,44,15228
92,338,3,16184
94,188,70,16472
81,140,100,13928
5,37,232,738
79,94,105,13556
52,202,11,8815
54,220,37,9183
94,126,132,16410
61,118,67,10290
11,157,83,1973
15,103,104,2556
99,91,94,17465
32,144,47,5436
49,50,165,8124
51,185,28,8614
16,139,70,2770
73,164,49,12597
13,161,2,2329
62,166,14,10494
61,169,16,10341
51,181,32,8610
86,205,73,15050
7,175,84,1275
40,84,104,6561
55,81,112,9272
99,120,65,17494
29,31,132,4819
76,53,157,13007
72,85,128,12334
46,202,54,7662
13,96,67,2264
2,185,102,318
9,85,116,1536
44,33,159,7201
77,138,16,13273
45,70,88,7401
8,39,111,1369
5,39,230,740
40,157,31,6634
41,36,180,6672
7,88,171,1188
12,38,132,2065
67,118,195,11293
92,284,57,16130
79,62,137,13524
46,176,80,7636
15,74,133,2527
89,201,16,15628
20,134,100,3487
36,101,57,6044
82,166,48,14165
50,38,160,8298
48,77,154,7949
72,31,182,12280
86,191,87,15036
36,134,24,6077
7,133,126,1233
42,54,142,6877
78,191,40,13451
100,160,40,17690
95,279,4,16792
94,187,71,16471
68,67,132,11526
94,35,223,16319
92,112,229,15958
96,195,141,16962
20,135,99,3488
7,191,68,1291
29,131,32,4919
88,38,175,15281
96,211,125,16978
73,170,43,12603
69,250,112,11879
52,165,48,8778
95,45,238,16558
46,130,126,7590
46,225,31,7685
79,86,113,13548
55,67,126,9258
73,85,128,12518
3,171,8,562
81,119,121,13907
78,130,101,13390
59,151,80,9978
34,140,55,5765
59,133,98,9960
21,144,51,3702
95,281,2,16794
14,105,75,2407
25,223,7,4377
21,53,142,3611
56,118,157,9473
54,130,127,9093
40,80,108,6557
66,201,1,11203
17,99,177,2910
79,111,88,13573
34,109,86,5734
48,83,148,7955
34,87,108,5712
18,108,87,3166
96,37,299,16804
75,84,145,12838
79,49,150,13511
97,163,39,17237
77,52,102,13187
95,205,78,16718
13,50,113,2218
62,86,94,10414
11,139,101,1955
52,146,67,8759
49,92,123,8166
95,140,143,16653
52,111,102,8724
28,134,31,4786
8,69,81,1399
48,221,10,8093
75,99,130,12853
79,174,25,13636
79,91,108,13553
17,257,19,3068
58,105,42,9814
71,36,172,12106
13,66,97,2234
49,40,175,8114
65,111,42,10989
69,170,192,11799
31,219,15,5306
43,48,159,7038
62,59,121,10387
26,194,5,4549
83,276,17,14460
87,84,94,15178
85,54,134,14740
86,59,219,14904
43,182,25,7172
46,155,101,7615
22,93,109,3817
88,136,77,15379
88,103,110,15346
32,35,156,5327
8,104,46,1434
100,188,12,17718
96,236,100,17003
97,179,23,17253
42,34,162,6857
52,161,52,8774
2,208,79,341
93,87,68,16245
90,120,34,15735
50,162,36,8422
61,92,93,10264
55,91,102,9282
32,181,10,5473
19,154,4,3378
49,114,101,8188
31,93,141,5180
16,146,63,2777
63,102,72,10581
3,37,142,428
8,107,43,1437
60,60,112,10089
70,135,2,12097
53,184,11,8981
44,84,108,7252
28,40,125,4692
99,106,79,17480
20,125,109,3478
26,149,50,4504
43,68,139,7058
60,75,97,10104
92,258,83,16104
71,177,31,12247
1,95,97,65
56,42,233,9397
60,130,42,10159
73,210,3,12643
69,204,158,11833
38,85,109,6298
94,81,177,16365
30,123,71,5045
38,106,88,6319
38,40,154,6253
17,54,222,2865
32,72,119,5364
48,211,20,8083
76,66,144,13020
68,63,136,11522
30,191,3,5113
78,76,155,13336
94,156,102,16440
36,82,76,6025
55,172,21,9363
10,68,154,1691
39,102,26,6480
65,90,63,10968
8,91,59,1421
64,59,224,10683
55,138,55,9329
97,55,147,17129
5,118,151,819
89,214,3,15641
10,37,185,1660
38,68,126,6281
10,220,2,1843
83,266,27,14450
71,99,109,12169
46,196,60,7656
7,185,74,1285
86,65,213,14910
25,149,81,4303
42,128,68,6951
11,125,115,1941
95,218,65,16731
6,150,38,1091
54,226,31,9189
1,103,89,73
20,44,190,3397
66,35,167,11037
77,145,9,13280
25,38,192,4192
60,157,15,10186
92,274,67,16120
60,30,142,10059
56,208,67,9563
30,142,52,5064
26,32,167,4387
98,87,69,17334
92,247,94,16093
76,146,64,13100
43,190,17,7180
84,266,1,14714
91,44,91,15784
37,113,57,6185
5,81,188,782
93,89,66,16247
80,144,41,13776
23,66,102,3963
23,40,128,3937
85,169,19,14855
48,88,143,7960
44,134,58,7302
6,169,19,1110
26,59,140,4414
43,113,94,7103
62,147,33,10475
96,150,186,16917
75,167,62,12921
10,202,20,1825
18,88,107,3146
85,48,140,14734
89,57,160,15484
83,96,197,14280
1,174,18,144
68,108,91,11567
37,120,50,6192
61,84,101,10256
20,161,73,3514
69,32,330,11661
36,128,30,6071
86,101,177,14946
38,179,15,6392
86,136,142,14981
67,41,272,11216
63,152,22,10631
78,74,157,13334
10,207,15,1830
86,117,161,14962
24,145,2,4181
47,86,128,7773
7,119,140,1219
50,37,161,8297
35,166,15,5957
39,49,79,6427
66,97,105,11099
55,141,52,9332
42,56,140,6879
53,100,95,8897
43,73,134,7063
6,114,74,1055
57,102,35,9703
4,53,136,594
58,92,55,9801
93,128,27,16286
68,184,15,11643
38,164,30,6377
35,33,148,5824
84,204,63,14652
28,50,115,4702
79,30,169,13492
89,119,98,15546
83,148,145,14332
43,87,120,7077
72,42,171,12291
80,132,53,13764
50,106,92,8366
66,100,102,11102
97,99,103,17173
32,90,101,5382
80,133,52,13765
52,40,173,8653
50,156,42,8416
30,52,142,4974
1,111,81,81
41,193,23,6829
3,141,38,532
5,257,12,958
3,81,98,472
71,185,23,12255
13,122,41,2290
79,163,36,13625
75,100,129,12854
82,35,179,14034
83,140,153,14324
95,169,114,16682
17,88,188,2899
87,39,139,15133
23,57,111,3954
26,48,151,4403
69,59,303,11688
89,78,139,15505
39,128,0,6506
77,103,51,13238
40,73,115,6550
52,173,40,8786
52,160,53,8773
32,61,130,5353
69,177,185,11806
78,197,34,13457
75,222,7,12976
86,48,230,14893
49,102,113,8176
52,112,101,8725
56,145,130,9500
52,135,78,8748
67,64,249,11239
81,137,103,13925
53,132,63,8929
96,188,148,16955
21,166,29,3724
7,164,95,1264
29,79,84,4867
27,75,81,4600
89,203,14,15630
58,61,86,9770
30,178,16,5100
25,217,13,4371
62,111,69,10439
99,170,15,17544
25,220,10,4374
7,172,87,1272
24,51,96,4087
58,40,107,9749
67,278,35,11453
60,33,139,10062
34,145,50,5770
11,81,159,1897
88,91,122,15334
57,39,98,9640
38,142,52,6355
100,55,145,17585
89,42,175,15469
8,128,22,1458
65,52,101,10930
71,95,113,12165
90,52,102,15667
69,112,250,11741
22,37,165,3761
20,232,2,3585
4,174,15,715
96,328,8,17095
94,122,136,16406
6,177,11,1118
44,148,44,7316
7,187,72,1287
33,103,97,5557
74,132,34,12749
97,76,126,17150
69,183,179,11812
13,148,15,2316
8,87,63,1417
54,163,94,9126
88,191,22,15434
96,102,234,16869
86,76,202,14921
37,162,8,6234
6,53,135,994
84,150,117,14598
25,138,92,4292
78,182,49,13442
65,65,88,10943
15,183,24,2636
80,33,152,13665
2,163,124,296
11,48,192,1864
88,165,48,15408
85,179,9,14865
97,94,108,17168
7,45,214,1145
42,104,92,6927
82,51,163,14050
83,223,70,14407
95,253,30,16766
29,41,122,4829
100,35,165,17565
50,165,33,8425
75,56,173,12810
71,96,112,12166
48,39,192,7911
63,136,38,10615
62,113,67,10441
49,120,95,8194
10,212,10,1835
59,216,15,10043
84,191,76,14639
83,87,206,14271
44,151,41,7319
97,119,83,17193
94,171,87,16455
35,61,120,5852
65,30,123,10908
100,178,22,17708
85,138,50,14824
3,86,93,477
59,175,56,10002
72,102,111,12351
